Method "Max Step Size Order" "Min Step Size Order" "Run Time Limit" "Epoch Limit" "Mini Batch Size" "Learning rate" Parallelism Bias "L2 Lambda"
DIVIDE_AND_CONQUER 1 -1 10000 1 24 1 True True 0.001
epochs "sub epochs" "run time" "training objective" "test regret" "val regret" pred_Ys
0.0 0.0 0.0 -14.56940314060201 178.72634389546914 211.12547672082155 -0.8427431583404541 0.6231052875518799 2.030210494995117 -0.8652652502059937 1.750279426574707 0.21796797215938568 0.8192347288131714 0.9965939521789551 -0.8861937522888184 -0.9018436670303345 1.6696867942810059 -0.5496135950088501 0.6947194337844849 -0.8330956697463989 2.6448566913604736 2.3938586711883545 1.1129077672958374 -0.9057872295379639 2.2863669395446777 -0.9648386240005493 -0.6888281106948853 2.0312659740448 1.0504251718521118 1.012180209159851 -0.7440392971038818 0.6734243631362915 -0.6334178447723389 2.0319478511810303 -0.2985728681087494 -0.4043014943599701 -0.5903352499008179 -0.13534894585609436 -0.6614885330200195 2.555800199508667 -0.7485504150390625 1.8561077117919922 2.389486789703369 -0.8327640295028687 -0.9519344568252563 1.7196751832962036 0.5279593467712402 0.039147645235061646 2.270580530166626 0.25272825360298157 -0.6288301944732666 0.03849917650222778 1.7270089387893677 2.6511309146881104 -0.675489068031311 -0.9436410665512085 1.985163688659668 -0.7730084657669067 -0.7504688501358032 1.3524280786514282 -0.2576015293598175 1.252490758895874 2.0847675800323486 0.39417335391044617 -0.7863507270812988 -0.03250911831855774 -0.8193525075912476 2.5907530784606934 0.8622540235519409 -0.9576009511947632 -0.9605320692062378 0.21642011404037476 2.2949423789978027 0.1043885350227356 1.285206913948059 2.358246326446533 2.2696659564971924 0.05547626316547394 0.2466980516910553 2.8650784492492676 -0.4748890697956085 -0.9592257738113403 -0.434899240732193 -0.7700178623199463 -0.038552314043045044 0.9814252853393555 -0.7818058729171753 0.2736971080303192 -0.7692073583602905 2.514697790145874 0.9224808216094971 1.9341728687286377 -0.859545111656189 -0.5923255681991577 -0.19284552335739136 -0.6540915966033936 -0.7746795415878296 -0.3779086172580719 1.5886636972427368 -0.5466878414154053 -0.7571108341217041 -0.11536043882369995 -0.5796278715133667 -0.7398730516433716 0.8498737812042236 1.024350881576538 0.5742348432540894 -0.1907445192337036 1.5606489181518555 -0.5865997076034546 -0.9695079326629639 1.8548874855041504 0.3492431044578552 -0.6390984058380127 1.501425862312317 2.6234183311462402 -0.04273548722267151 -0.5177867412567139 2.123472213745117 -0.8987014293670654 1.0576283931732178 -0.5078380107879639 -0.34984859824180603 0.5381700992584229 -0.6478326320648193 -0.8014422655105591 -0.8783775568008423 -0.4376508295536041 -0.6972873210906982 1.6043990850448608 -0.9311833381652832 -0.8400105237960815 -0.8604494333267212 -0.7103344202041626 2.3971126079559326 -0.8219306468963623 0.1421699821949005 -0.7505224943161011 1.0532431602478027 -0.3941825330257416 0.005650430917739868 -0.8682740926742554 -0.49576106667518616 -0.9602760076522827 -0.8164659738540649 -0.5552554130554199 -0.5854809284210205 -0.9861690998077393 1.8359143733978271 2.271306037902832 0.34504708647727966 -0.5163569450378418 1.029158592224121 1.9584492444992065 2.2108500003814697 0.0633532702922821 -0.6665347814559937 0.6695327758789062 -0.7389501333236694 -0.38398537039756775 -0.07996606826782227 0.7741425037384033 -0.8660517930984497 -0.719673752784729 1.816003680229187 -0.8419456481933594 0.13596826791763306 2.841104745864868 2.4029226303100586 -0.601171612739563 1.7727988958358765 2.567034959793091 1.0065685510635376 -0.9438247680664062 1.8865052461624146 -0.5278482437133789 0.07675984501838684 2.113729953765869 0.2881140410900116 1.110107421875 1.0681910514831543 1.1061904430389404 2.7493300437927246 1.5604705810546875 2.5325748920440674 2.818093776702881 2.7113986015319824 2.6498491764068604 1.2702419757843018 0.9195373058319092 -0.894800066947937 -0.9046282768249512 -0.8732529878616333 1.9976661205291748 0.7122344374656677 1.1117602586746216 1.6130456924438477 -0.8502846956253052 2.3725154399871826 -0.2914102375507355 -0.8474997282028198 2.259861946105957 2.0337748527526855 0.9483273029327393 0.25732946395874023 0.47203338146209717 2.457186222076416 2.418051242828369 -0.7403315305709839 -0.549952507019043 2.7632524967193604 -0.593584418296814 -0.9591766595840454 -0.6606384515762329 -0.8231525421142578 1.2434687614440918 -0.4698508679866791 -0.972832441329956 2.2235536575317383 0.583467960357666 -0.3258862793445587 -0.6109656095504761 -0.8344631195068359 2.158717155456543 -0.9712766408920288 -0.7121900320053101 2.6519391536712646 1.8997231721878052 -0.34597083926200867 1.246988296508789 1.9810526371002197 -0.7164957523345947 0.673809826374054 -0.45319393277168274 -0.5297935009002686 -0.5272699594497681 1.9666470289230347 -0.4026409685611725 1.5445241928100586 -0.8315857648849487 -0.9149326086044312 -0.6393622159957886 -0.5062626600265503 0.7398242950439453 -0.5236510038375854 2.577471971511841 -0.3924298584461212 -0.8025587797164917 1.366555094718933 0.20817062258720398 -0.9228198528289795 0.8012081384658813 2.6540372371673584 1.0846586227416992 1.9377182722091675 2.554307222366333 -0.7595803737640381 2.2315492630004883 2.1982834339141846 0.135047048330307 2.789418935775757 0.8505134582519531 2.742436408996582 2.240530014038086 2.0854499340057373 1.5777699947357178 -0.6542673110961914 0.667511522769928 1.3001923561096191 2.819506883621216 1.5296746492385864 -0.655842661857605 1.9306904077529907 -0.7643802165985107 0.9592592716217041 1.9499751329421997 1.5078234672546387 -0.45403560996055603 -0.7789533138275146 1.7969127893447876 -0.8745540380477905 2.8380253314971924 1.9997235536575317 -0.5908594131469727 1.9948725700378418 -0.7110117673873901 -0.7704546451568604 2.514725685119629 2.809699535369873 2.8494410514831543 1.0990307331085205 -0.8457140922546387 1.8434873819351196 -0.6728265285491943 0.8676965236663818 -0.9380136728286743 -0.29837921261787415 -0.5437077283859253 -0.7974436283111572 2.209746837615967 -0.751517653465271 -0.9740864038467407 -0.7879191637039185 0.1825111210346222 -0.7375179529190063 -0.8022538423538208
0.0 1.0 7.160525560379028 164.3607681032214 168.14113338266418 165.27593253385297 17.7967586517334 -1.0626637935638428 -2.50927472114563 18.523021697998047 -2.0956649780273438 -0.2512885630130768 -1.2547365427017212 -1.4163169860839844 19.197900772094727 19.702560424804688 -2.019979476928711 8.344314575195312 -1.1327967643737793 17.485666275024414 -3.4396920204162598 -3.058116912841797 -1.5199174880981445 19.829723358154297 -2.8958840370178223 21.73392677307129 12.833517074584961 -2.5108675956726074 -1.464264154434204 -1.4301996231079102 14.613892555236816 -1.111942172050476 11.046724319458008 -2.511897087097168 3.8243651390075684 5.440772533416748 9.657454490661621 2.0990304946899414 11.95190715789795 -3.3042526245117188 14.759363174438477 -2.246506929397583 -3.0515193939208984 17.4749698638916 21.317827224731445 -2.066924571990967 -0.969485878944397 0.9382522106170654 -2.8720574378967285 -0.48251914978027344 10.898783683776855 0.9425655603408813 -2.0738115310668945 -3.4492340087890625 12.403379440307617 21.050384521484375 -2.44128680229187 15.548052787780762 14.821221351623535 -1.73325777053833 3.307194232940674 -1.6442437171936035 -2.591616153717041 -0.838467001914978 15.978297233581543 1.4149235486984253 17.042491912841797 -3.357409954071045 -1.295667290687561 21.50054168701172 21.59506607055664 -0.24099203944206238 -2.9088268280029297 0.5042593479156494 -1.6733839511871338 -3.004368782043457 -2.8706774711608887 0.8296313285827637 -0.44240543246269226 -3.7746105194091797 6.606342315673828 21.552936553955078 5.946014404296875 15.451617240905762 1.4551242589950562 -1.402806282043457 15.831740379333496 -0.6220077276229858 15.425477027893066 -3.2417430877685547 -1.3503044843673706 -2.364327907562256 18.338571548461914 9.72163200378418 2.5448617935180664 11.71337890625 15.60193920135498 5.00496244430542 -1.9438892602920532 8.249972343444824 15.035408020019531 1.9660638570785522 9.312171936035156 14.479545593261719 -1.2840914726257324 -1.4410399198532104 -1.0148042440414429 2.5261054039001465 -1.9187196493148804 9.536996841430664 21.884504318237305 -2.2446646690368652 -0.7944661378860474 11.229899406433105 -1.8659697771072388 -3.407087802886963 1.482951283454895 7.318005561828613 -2.6500320434570312 19.601234436035156 -1.4706802368164062 7.15040922164917 4.541623115539551 -0.9794853925704956 11.51154899597168 16.464950561523438 18.945858001708984 5.991450786590576 13.106297492980957 -1.9586666822433472 20.64866065979004 17.70864486694336 18.36773681640625 13.527022361755371 -3.0630292892456055 17.125627517700195 0.2529313564300537 14.822955131530762 -1.4667744636535645 5.273684501647949 1.1610805988311768 18.62005043029785 6.950988292694092 21.586807250976562 16.949413299560547 8.526243209838867 9.5009183883667 22.421772003173828 -2.216029167175293 -2.873152256011963 -0.7903568744659424 7.291078567504883 -1.445322036743164 -2.400967597961426 -2.7819085121154785 0.77723228931427 12.11463737487793 -1.1081310510635376 14.449789047241211 5.105305194854736 1.7306150197982788 -1.210577130317688 18.548391342163086 13.8281888961792 -2.185978889465332 17.771045684814453 0.2941863536834717 -3.7381510734558105 -3.0717973709106445 10.006890296936035 -2.122556209564209 -3.321338653564453 -1.425201416015625 21.056306838989258 -2.2923848628997803 7.642451286315918 0.6880497932434082 -2.6353278160095215 -0.7179109454154968 -1.517423152923584 -1.4800883531570435 -1.5139341354370117 -3.5985779762268066 -1.9185608625411987 -3.2689313888549805 -3.703155040740967 -3.540891170501709 -3.447284698486328 -1.6600546836853027 -1.3476827144622803 19.475419998168945 19.792356491088867 18.780601501464844 -2.460155963897705 -1.149949550628662 -1.5188953876495361 -1.9667869806289673 18.03995704650879 -3.025905132293701 3.7339529991149902 17.950149536132812 -2.8558802604675293 -2.5146543979644775 -1.3733258247375488 -0.5131272077560425 -0.9147166013717651 -3.154277801513672 -3.0947604179382324 14.49433422088623 8.355242729187012 -3.6197509765625 9.762229919433594 21.55135726928711 11.924492835998535 17.1650333404541 -1.6362080574035645 6.5231499671936035 21.9917049407959 -2.8010811805725098 -1.0238463878631592 4.1691365242004395 10.322713851928711 17.52976417541504 -2.703226089477539 21.941539764404297 13.586864471435547 -3.450462818145752 -2.3123340606689453 4.477592945098877 -1.6393426656723022 -2.43508243560791 13.72570514678955 -1.1123195886611938 6.248104095458984 7.705185890197754 7.623809814453125 -2.4133403301239014 5.4133524894714355 -1.9043574333190918 17.436981201171875 20.124631881713867 11.23840618133545 7.1243977546691895 -1.1769686937332153 7.507108688354492 -3.3372116088867188 5.244742393493652 16.50095558166504 -1.7458405494689941 -0.18611514568328857 20.37896728515625 -1.237082839012146 -3.4536542892456055 -1.4947561025619507 -2.3696789741516113 -3.3019824028015137 15.115045547485352 -2.8131489753723145 -2.762942314147949 0.30031418800354004 -3.659546375274658 -1.2846894264221191 -3.5880937576293945 -2.8267035484313965 -2.5926456451416016 -1.933969497680664 11.719048500061035 -1.1061515808105469 -1.6867315769195557 -3.7053041458129883 -1.891131043434143 11.769845962524414 -2.359071731567383 15.269820213317871 -1.3830631971359253 -2.3881776332855225 -1.8716679811477661 6.262001991271973 15.739754676818848 -2.15716552734375 18.822561264038086 -3.7334675788879395 -2.463261365890503 9.674352645874023 -2.455940008163452 13.54886245727539 15.465699195861816 -3.241786003112793 -3.6903891563415527 -3.7508292198181152 -1.5075571537017822 17.89257049560547 -2.22745943069458 12.317522048950195 -1.3007563352584839 20.868921279907227 3.821920871734619 8.1538724899292 16.33600425720215 -2.7802438735961914 14.855048179626465 22.03214454650879 16.028873443603516 -0.015424191951751709 14.403600692749023 16.491119384765625
Method "Max Step Size Order" "Min Step Size Order" "Run Time Limit" "Epoch Limit" "Mini Batch Size" "Learning rate" Parallelism Bias "L2 Lambda"
DIVIDE_AND_CONQUER 1 -1 10000 1 24 1 True True 0.001
epochs "sub epochs" "run time" "training objective" "test regret" "val regret" pred_Ys
0.0 0.0 0.0 -14.56940314060201 178.72634389546914 211.12547672082155 0.2153826653957367 0.919762909412384 2.11307692527771 0.21923241019248962 1.8130862712860107 0.6289582252502441 1.074617624282837 1.2146525382995605 0.22100847959518433 0.22357916831970215 1.7478246688842773 0.1652781367301941 0.976306140422821 0.2137337327003479 2.769413948059082 2.5003955364227295 1.3064885139465332 0.22452431917190552 2.386017084121704 0.23867619037628174 0.1890740990638733 2.114227771759033 1.257155179977417 1.2269587516784668 0.19851136207580566 0.9594926238059998 0.17960280179977417 2.114971160888672 0.2211989164352417 0.1888512670993805 0.17223867774009705 0.37724512815475464 0.18440091609954834 2.67392635345459 0.19928237795829773 1.9232592582702637 2.495743751525879 0.21367698907852173 0.23558372259140015 1.7883038520812988 0.8498050570487976 0.5015614628791809 2.3692190647125244 0.6537224054336548 0.17881861329078674 0.5010995268821716 1.7942423820495605 2.776141405105591 0.18679404258728027 0.23359614610671997 2.0639641284942627 0.20346295833587646 0.19961029291152954 1.4956028461456299 0.25488919019699097 1.4166967868804932 2.171501636505127 0.754491925239563 0.20574361085891724 0.45051121711730957 0.21138453483581543 2.7114031314849854 1.108583927154541 0.23694169521331787 0.23764419555664062 0.6278554797172546 2.395142078399658 0.5480409860610962 1.4425280094146729 2.4625015258789062 2.368246078491211 0.5131945013999939 0.6494264006614685 3.019627571105957 0.1755896806716919 0.23733103275299072 0.18310272693634033 0.20295178890228271 0.4462057948112488 1.2026760578155518 0.2049667239189148 0.6686612367630005 0.2028132975101471 2.6298556327819824 1.1561360359191895 2.008370876312256 0.2182547152042389 0.1725788712501526 0.32949772477149963 0.18313652276992798 0.20374861359596252 0.19380977749824524 1.6822142601013184 0.16477805376052856 0.20074564218521118 0.3914855122566223 0.1704084575176239 0.19779911637306213 1.098809003829956 1.2365679740905762 0.8827729821205139 0.33150649070739746 1.6600046157836914 0.17160017788410187 0.23979514837265015 1.921928882598877 0.7224823832511902 0.18057376146316528 1.6132447719573975 2.746427536010742 0.443225622177124 0.1674925684928894 2.212686061859131 0.22282615303993225 1.2628426551818848 0.1693994104862213 0.20173496007919312 0.8570793271064758 0.18206673860549927 0.20832324028015137 0.22147369384765625 0.18258574604988098 0.19051998853683472 1.6949563026428223 0.23061060905456543 0.2149156928062439 0.21840927004814148 0.19275012612342834 2.5038585662841797 0.2118251919746399 0.574957549571991 0.19961941242218018 1.2593801021575928 0.1907523274421692 0.4776971936225891 0.21974673867225647 0.17166836559772491 0.23758268356323242 0.21089118719100952 0.16624249517917633 0.17140893638134003 0.24378812313079834 1.9012432098388672 2.3699910640716553 0.71949303150177 0.16779890656471252 1.2403638362884521 2.0348384380340576 2.305662155151367 0.5188062787055969 0.1852635145187378 0.9564200043678284 0.19764143228530884 0.19266808032989502 0.4167014956474304 1.0390150547027588 0.21936684846878052 0.19434648752212524 1.879535436630249 0.21524640917778015 0.5705392360687256 2.991044521331787 2.510040283203125 0.17409096658229828 1.8337202072143555 2.6859724521636963 1.2225279808044434 0.23364019393920898 1.9564006328582764 0.16380108892917633 0.5283574461936951 2.202319622039795 0.6789323091506958 1.3042774200439453 1.2711822986602783 1.301184892654419 2.8816232681274414 1.6598637104034424 2.6490235328674316 2.963608741760254 2.840761661529541 2.7747671604156494 1.4307124614715576 1.1538121700286865 0.22189119458198547 0.2242465615272522 0.2205977737903595 2.0775949954986572 0.9901353716850281 1.3055825233459473 1.701958179473877 0.21667182445526123 2.47768497467041 0.2266247272491455 0.21619576215744019 2.357813835144043 2.1169631481170654 1.1765432357788086 0.6570004820823669 0.80996173620224 2.568190813064575 2.5262296199798584 0.19787758588790894 0.16533610224723816 2.8982226848602295 0.17279410362243652 0.23731935024261475 0.18425557017326355 0.21203410625457764 1.4095735549926758 0.17653623223304749 0.2405918836593628 2.3191795349121094 0.8893510103225708 0.211053729057312 0.1757650375366211 0.2139674425125122 2.2501890659332275 0.24021905660629272 0.19306731224060059 2.777008056640625 1.970811367034912 0.2033257782459259 1.4123523235321045 2.0594820976257324 0.1938033103942871 0.9597968459129333 0.17966562509536743 0.16308732330799103 0.16401320695877075 2.043776035308838 0.1891632378101349 1.647273063659668 0.21347564458847046 0.2267160415649414 0.18061888217926025 0.16969537734985352 1.0119187831878662 0.16534097492694855 2.6971631050109863 0.19108158349990845 0.2085140347480774 1.5067567825317383 0.6219783425331116 0.22860610485076904 1.060384750366211 2.7792575359344482 1.284184455871582 2.0122361183166504 2.672325372695923 0.2011677324771881 2.3276875019073486 2.292290210723877 0.5698829889297485 2.9294207096099854 1.0993139743804932 2.8740406036376953 2.3372435569763184 2.1722278594970703 1.673522710800171 0.18316659331321716 0.9548241496086121 1.454360008239746 2.9652938842773438 1.6355485916137695 0.18343588709831238 2.0045738220214844 0.2019881308078766 1.1851749420166016 2.0255990028381348 1.6182959079742432 0.17950749397277832 0.2044791281223297 1.8587210178375244 0.2208201289176941 2.987372875213623 2.0798380374908447 0.17232826352119446 2.0745491981506348 0.19286587834358215 0.20302650332450867 2.629885673522949 2.9536006450653076 3.000983715057373 1.2955317497253418 0.2158905565738678 1.9094996452331543 0.1863389015197754 1.1128809452056885 0.23224753141403198 0.22134560346603394 0.16426868736743927 0.2076396942138672 2.304488182067871 0.19978955388069153 0.2408924698829651 0.20601165294647217 0.6036977767944336 0.19739657640457153 0.20846188068389893
0.0 1.0 3.8941385746002197 164.3607681032214 168.14113338266418 165.27593253385297 0.46652787923812866 -1.4499518871307373 -2.514059066772461 0.49587881565093994 -2.2465498447418213 -1.1356359720230103 -1.5880398750305176 -1.7129120826721191 0.5231530070304871 0.5499560832977295 -2.188354730606079 0.08452147245407104 -1.5003728866577148 0.45395559072494507 -3.1133980751037598 -2.8676021099090576 -1.794804573059082 0.557007372379303 -2.7630977630615234 0.662594735622406 0.2659459412097931 -2.515085220336914 -1.7508127689361572 -1.7238860130310059 0.3378971815109253 -1.485379934310913 0.19373542070388794 -2.5157477855682373 -0.6343957185745239 -0.34780627489089966 0.13759005069732666 -0.8596282601356506 0.23031705617904663 -3.0261528491973877 0.3437761664390564 -2.3447937965393066 -2.863351821899414 0.45352327823638916 0.6395219564437866 -2.2244510650634766 -1.377798080444336 -0.9959431290626526 -2.7477493286132812 -1.162790298461914 0.18775665760040283 -0.9954366683959961 -2.2297465801239014 -3.119544506072998 0.2485625147819519 0.6246925592422485 -2.470263719558716 0.3756498098373413 0.34627604484558105 -1.963442087173462 -0.710713267326355 -1.8930795192718506 -2.5670998096466064 -1.2732858657836914 0.39303749799728394 -0.9399657249450684 0.4360453486442566 -3.060394525527954 -1.6183280944824219 0.6496536731719971 0.6548948287963867 -1.1344268321990967 -2.771434783935547 -1.0469088554382324 -1.916114091873169 -2.832979440689087 -2.7468607425689697 -1.0086989402770996 -1.1580796241760254 -3.3291399478912354 -0.14139996469020844 0.6525587439537048 -0.25833481550216675 0.37175261974334717 -0.9352447390556335 -1.7022323608398438 0.38711464405059814 -1.179171085357666 0.37069618701934814 -2.985887050628662 -1.6607317924499512 -2.420689821243286 0.4884244203567505 0.14018374681472778 -0.8072723746299744 0.22067725658416748 0.37782764434814453 -0.4249822795391083 -2.1298484802246094 0.08070880174636841 0.35493212938308716 -0.8752431273460388 0.12363609671592712 0.33246785402297974 -1.6096117496490479 -1.732454776763916 -1.4139480590820312 -0.8094750046730042 -2.1100432872772217 0.13272202014923096 0.670944094657898 -2.3436074256896973 -1.2381865978240967 0.20113816857337952 -2.0683465003967285 -3.0923960208892822 -0.9319769740104675 -0.015374064445495605 -2.604729175567627 0.544337809085846 -1.7558844089508057 -0.04505304992198944 -0.5068673491477966 -1.3857746124267578 0.21252062916755676 0.4127048850059509 0.512967050075531 -0.250288724899292 0.2769699692726135 -2.1412107944488525 0.6024170517921448 0.4629669189453125 0.48960310220718384 0.29397299885749817 -2.8707664012908936 0.4394052028656006 -1.076423168182373 0.34634608030319214 -1.7527968883514404 -0.3773953914642334 -0.9697756767272949 0.49980008602142334 -0.08036763221025467 0.6544371247291565 0.43228375911712646 0.0918738842010498 0.13126394152641296 0.700735330581665 -2.3251616954803467 -2.748455047607422 -1.2349088191986084 -0.020142465829849243 -1.735839605331421 -2.444291591644287 -2.689678907394409 -1.014852523803711 0.23689353466033936 -1.4826397895812988 0.3312651515007019 -0.4072129428386688 -0.9028927683830261 -1.5562918186187744 0.4969039559364319 0.30614417791366577 -2.3058042526245117 0.4654887318611145 -1.0715785026550293 -3.3056535720825195 -2.8764142990112305 0.15171211957931519 -2.264949321746826 -3.0371594429016113 -1.7199349403381348 0.6250209212303162 -2.374346971511841 0.04157544672489166 -1.0253255367279053 -2.595257520675659 -1.1904332637786865 -1.792832851409912 -1.7633211612701416 -1.7900748252868652 -3.215745687484741 -2.1099178791046143 -3.0034003257751465 -3.283111095428467 -3.178586483001709 -3.118288993835449 -1.9055781364440918 -1.6586589813232422 0.5373613238334656 0.5549352169036865 0.5062883496284485 -2.4824187755584717 -1.512704610824585 -1.793996810913086 -2.1474545001983643 0.4763563275337219 -2.8468525409698486 -0.6477376222610474 0.4727269411087036 -2.7373287677764893 -2.517524242401123 -1.678929328918457 -1.1663846969604492 -1.3341093063354492 -2.9295451641082764 -2.8912062644958496 0.3330654501914978 0.08496317267417908 -3.2293853759765625 0.14182454347610474 0.6524712443351746 0.22920912504196167 0.4409976601600647 -1.886728048324585 -0.15613213181495667 0.6768882870674133 -2.7020297050476074 -1.4211609363555908 -0.5729737281799316 0.16447561979293823 0.45573776960372925 -2.6389949321746826 0.6741066575050354 0.2963913679122925 -3.1203362941741943 -2.387197256088257 -0.5181524753570557 -1.8892059326171875 -2.4662671089172363 0.302002489566803 -1.4856512546539307 -0.20483896136283875 0.050911545753479004 0.038779422640800476 -2.4522616863250732 -0.35266202688217163 -2.0986905097961426 0.4519881010055542 0.5733599066734314 0.20148199796676636 -0.04965931177139282 -1.5321295261383057 0.018113523721694946 -3.047384023666382 -0.382520467042923 0.414159893989563 -1.973388671875 -1.1279823780059814 0.5874627232551575 -1.575347900390625 -3.122391939163208 -1.7749152183532715 -2.4241368770599365 -3.0246903896331787 0.3581503629684448 -2.7098031044006348 -2.677461624145508 -1.0708589553833008 -3.2550196647644043 -1.6100618839263916 -3.2089924812316895 -2.718534231185913 -2.567763566970825 -2.1220977306365967 0.22090640664100647 -1.4812169075012207 -1.9266650676727295 -3.2844951152801514 -2.088235378265381 0.22295933961868286 -2.417304277420044 0.36440545320510864 -1.6866261959075928 -2.4360530376434326 -2.0728507041931152 -0.2023778259754181 0.3833971619606018 -2.287243366241455 0.5079841017723083 -3.3026368618011475 -2.4844188690185547 0.13827306032180786 -2.4797027111053467 0.29485562443733215 0.37232160568237305 -2.9859139919281006 -3.2748873233795166 -3.3138203620910645 -1.7850341796875 0.4703999161720276 -2.332524299621582 0.24509277939796448 -1.6221599578857422 0.6146304607391357 -0.6347564458847046 0.07682514190673828 0.4074937105178833 -2.6886065006256104 0.34764307737350464 0.6791307926177979 0.39508146047592163 -1.1079375743865967 0.32939857244491577 0.41376250982284546
Method "Max Step Size Order" "Min Step Size Order" "Run Time Limit" "Epoch Limit" "Mini Batch Size" "Learning rate" Parallelism Bias "L2 Lambda"
DIVIDE_AND_CONQUER_GREEDY 1 -1 10000 1 24 1 True True 0.001
epochs "sub epochs" "run time" "training objective" "test regret" "val regret" pred_Ys
